Time (sec) ,  Temperature (C) ,  RMS Voltage Ch2 (v) ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  
1161,194.4,2.330
1162,194.2,2.330
1163,194.1,2.330
1164,193.9,2.330
1165,193.8,2.330
1166,193.7,2.320
1167,193.5,2.320
1168,193.4,2.320
1169,193.2,2.320
1170,193.1,2.320
1171,193.0,2.330
1172,192.9,2.330
1173,192.7,2.330
1174,192.5,2.330
1175,192.4,2.330
1176,192.3,2.330
1177,192.1,2.330
1178,192.0,2.330
1179,191.8,2.330
1180,191.7,2.330
1181,191.6,2.330
1182,191.4,2.330
1183,191.3,2.320
1184,191.2,2.320
1185,191.0,2.320
1186,190.9,2.320
1187,190.7,2.320
1188,190.6,2.320
1189,190.5,2.320
1190,190.4,2.320
1191,190.2,2.320
1192,190.1,2.320
1193,189.9,2.320
1194,189.8,2.330
1195,189.7,2.330
1196,189.6,2.330
1197,189.4,2.330
1198,189.3,2.330
1199,189.1,2.330
1200,189.0,2.330
1201,188.9,2.320
1202,188.7,2.320
1203,188.6,2.320
1204,188.4,2.320
1205,188.3,2.320
1206,188.2,2.320
1207,188.1,2.320
1208,187.9,2.320
1209,187.8,2.320
1210,187.6,2.320
1211,187.5,2.320
1212,187.4,2.320
1213,187.2,2.320
1214,187.1,2.320
1215,187.0,2.320
1216,186.8,2.320
1217,186.7,2.320
1218,186.6,2.320
1219,186.5,2.320
1220,186.3,2.320
1221,186.2,2.320
1222,186.0,2.320
1223,185.9,2.330
1224,185.8,2.320
1225,185.7,2.320
1226,185.5,2.320
1227,185.4,2.320
1228,185.3,2.330
1229,185.1,2.330
1230,185.0,2.330
1231,184.9,2.330
1232,184.8,2.330
1233,184.7,2.330
1234,184.5,2.330
1235,184.4,2.330
1236,184.2,2.330
1237,184.1,2.330
1238,184.0,2.330
1239,183.9,2.330
1240,183.7,2.330
1241,183.6,2.330
1242,183.5,2.330
1243,183.3,2.320
1244,183.2,2.320
1245,183.1,2.320
1246,182.9,2.320
1247,182.8,2.320
1248,182.7,2.320
1249,182.6,2.320
1250,182.5,2.320
1251,182.3,2.320
1252,182.2,2.320
1253,182.1,2.320
1254,181.9,2.320
1255,181.8,2.320
1256,181.7,2.320
1257,181.6,2.320
1258,181.4,2.320
1259,181.3,2.320
1260,181.2,2.320
1261,181.1,2.320
1262,181.0,2.320
1263,180.8,2.320
1264,180.7,2.320
1265,180.6,2.320
1266,180.4,2.320
1267,180.3,2.320
1268,180.2,2.320
1269,180.1,2.320
1270,179.9,2.320
1271,179.8,2.320
1272,179.7,2.320
1273,179.6,2.320
1274,179.5,2.320
1275,179.4,2.320
1276,179.3,2.320
1277,179.1,2.320
1278,179.0,2.320
1279,178.9,2.320
1280,178.8,2.320
1281,178.7,2.320
1282,178.6,2.320
1283,178.5,2.320
1284,178.4,2.320
1285,178.3,2.320
1286,178.1,2.320
1287,178.0,2.320
1288,177.9,2.320
1289,177.8,2.320
1290,177.7,2.320
1291,177.6,2.320
1292,177.5,2.320
1293,177.3,2.320
1294,177.2,2.320
1295,177.1,2.320
1296,177.0,2.320
1297,176.9,2.320
1298,176.8,2.330
1299,176.6,2.330
1300,176.5,2.330
1301,176.4,2.320
1302,176.3,2.320
1303,176.1,2.320
1304,176.0,2.320
1305,175.9,2.320
1306,175.8,2.320
1307,175.6,2.320
1308,175.5,2.330
1309,175.4,2.330
1310,175.2,2.330
1311,175.1,2.320
1312,175.0,2.320
1313,174.8,2.320
1314,174.7,2.320
1315,174.6,2.320
1316,174.5,2.320
1317,174.3,2.320
1318,174.2,2.330
1319,174.1,2.330
1320,173.9,2.330
1321,173.8,2.330
1322,173.7,2.330
1323,173.5,2.330
1324,173.4,2.320
1325,173.3,2.320
1326,173.2,2.320
1327,173.0,2.320
1328,172.9,2.320
1329,172.8,2.320
1330,172.7,2.320
1331,172.5,2.320
